,retentate_flow,permeate_flow,retentate_O2,permeate_O2,stage_cut,stage,membrane,configuration,rpm,feed_flow,p_out_psia
411,2456.336422301875,2122.0492874893766,0.032695627836495045,0.1036387949261812,0.46349290383590663,4,O,ONOO,2500,11100,100.842
412,8361.056309129206,2838.94369083813,0.14692736032859466,0.3918119513104269,0.25347711525340444,1,O,ONOO,2500,11200,100.254
413,7016.823690962952,1344.2326181666422,0.11133963431492487,0.33269342166735544,0.16077306125769203,2,N,ONOO,2500,11200,100.254
414,4706.9029401413745,2309.9207508216036,0.06702966145406648,0.2016296329921938,0.3291974905677874,3,O,ONOO,2500,11200,100.254
415,2592.1019024156517,2114.8010377275164,0.034039184424624364,0.10746593501299864,0.44929777916006847,4,O,ONOO,2500,11200,100.254
416,8476.67500227359,2823.3249977327514,0.1477294788474469,0.39295696402354763,0.24985176971086295,1,O,ONOO,2500,11300,99.666
417,7137.82333836563,1338.8516639086367,0.11257294549600412,0.33515959602598566,0.1579453811252093,2,N,ONOO,2500,11300,99.666
418,4835.7561313764,2302.0672068763115,0.06848415082922171,0.2051864984711173,0.3225166970023978,3,O,ONOO,2500,11300,99.666
419,2728.2186202518083,2107.5375111219028,0.03539993800719093,0.11131184155187812,0.43582377892204316,4,O,ONOO,2500,11300,99.666
420,8592.416726097254,2807.583273920365,0.14852538457551387,0.3940784273507307,0.246279234554418,1,O,ONOO,2500,11400,99.078
421,7259.043152410391,1333.3735736857918,0.11379830919904012,0.3375836827794478,0.15518027304658222,2,N,ONOO,2500,11400,99.078
422,4964.944055832376,2294.09909655218,0.06994042604896289,0.20871658131499776,0.31603326339097687,3,O,ONOO,2500,11400,99.078
423,2864.6898295906585,2100.2542262416196,0.03677730703593108,0.11517402133142188,0.42301669517795015,4,O,ONOO,2500,11400,99.078
424,8708.280125058775,2791.719874955133,0.14931512448624498,0.39517649273017696,0.24275824999609852,1,O,ONOO,2500,11500,98.49
425,7380.481242902287,1327.798882152057,0.11501572622477252,0.33996603472931475,0.1524754444142431,2,N,ONOO,2500,11500,98.49
426,5094.4685122724295,2286.012730631948,0.07139817173197098,0.2122191450391988,0.3097376248778326,3,O,ONOO,2500,11500,98.49
427,3001.5222388978846,2092.946273374475,0.038170729032941116,0.11905009164105175,0.4108272076532865,4,O,ONOO,2500,11500,98.49
428,8824.263850856667,2775.7361491451547,0.15009874494847572,0.39625130468742903,0.23928759906423747,1,O,ONOO,2500,11600,97.902
429,7502.135712142259,1322.1281387072406,0.11622519887977778,0.3423069978413495,0.14982871784583904,2,N,ONOO,2500,11600,97.902
430,5224.329705416934,2277.8060067235238,0.07285707674600735,0.21569344435241533,0.30362100795335906,3,O,ONOO,2500,11600,97.902
431,3138.7210218887276,2085.608683528208,0.03957963860375032,0.12293770571333235,0.39921076982674153,4,O,ONOO,2500,11600,97.902
432,8940.366561977826,2759.6334380143535,0.15087629171698072,0.3973030008356755,0.23586610581319262,1,O,ONOO,2500,11700,97.314
433,7624.0046550429515,1316.361906928241,0.11742673088716364,0.3446069110170227,0.14723802405670378,2,N,ONOO,2500,11700,97.314
434,5354.527818301571,2269.4768367429688,0.07431683763317945,0.21913877235986826,0.29767516409395256,3,O,ONOO,2500,11700,97.314
435,3276.292780058394,2078.2350388556547,0.04100347869498302,0.12683462102706766,0.3881266676311452,4,O,ONOO,2500,11700,97.314
436,9056.586923353332,2743.4130766505955,0.15164780992958093,0.39833171189233285,0.23249263361445724,1,O,ONOO,2500,11800,96.726
437,7746.086159290238,1310.5007640626409,0.11862032730495743,0.3468661058878225,0.14470139525557704,2,N,ONOO,2500,11800,96.726
438,5485.062970300535,2261.023188989559,0.07577715837248805,0.22255445785139227,0.2918923366580179,3,O,ONOO,2500,11800,96.726
439,3414.2382182183633,2070.824752255495,0.042441683015580524,0.13073847204299077,0.37753892042228115,4,O,ONOO,2500,11800,96.726
440,9172.923605473268,2727.076394531428,0.15241334410427498,0.3993375616688167,0.22916608357406956,1,O,ONOO,2500,11900,96.13799999999999
441,7868.378304862978,1304.545300610091,0.1198059944446378,0.3490849066113237,0.14221695903274498,2,N,ONOO,2500,11900,96.13799999999999
442,5615.935197532022,2252.443107331737,0.07723775017668157,0.22593986324984766,0.28626522773309404,3,O,ONOO,2500,11900,96.13799999999999
443,3552.5656163173185,2063.3695812644696,0.043893708911575555,0.13464719070339887,0.36741335301932215,4,O,ONOO,2500,11900,96.13799999999999
444,9289.375287083074,2710.624712926178,0.15317293815362654,0.40032066721086074,0.22588539274384814,1,O,ONOO,2500,12000,95.55
445,7990.879167812894,1298.4961192745873,0.1209837398245298,0.3512636297852674,0.1397829325595396,2,N,ONOO,2500,12000,95.55
446,5747.14444865224,2243.7347191609815,0.07869833134708587,0.2292943830154874,0.28078696624505367,3,O,ONOO,2500,12000,95.55
447,3691.278888224614,2055.865560436011,0.04535900875911877,0.13855863530591703,0.35771948639956863,4,O,ONOO,2500,12000,95.55
448,9410.65030058517,2689.349699415799,0.15403083962869898,0.4013496767609562,0.22226030573684288,1,O,ONOO,2500,12100,94.815
449,8120.3175526053265,1290.3327480119158,0.12231474615307202,0.3536264484831554,0.13711408954721022,2,N,ONOO,2500,12100,94.815
450,5888.606466314177,2231.7110862911763,0.0803587458054906,0.23302010423633118,0.27483051886008486,3,O,ONOO,2500,12100,94.815
451,3843.1163733728376,2045.4900929430219,0.04703758517439458,0.14296335014949932,0.34736403334885174,4,O,ONOO,2500,12100,94.815
452,9532.068083932545,2667.93191609081,0.15488289739896288,0.4023512255397866,0.21868294394186966,1,O,ONOO,2500,12200,94.08
453,8250.01705447805,1282.0510295658362,0.12363827452695986,0.35594250051228576,0.1344987276923555,2,N,ONOO,2500,12200,94.08
454,6030.498758630747,2219.5182958473865,0.08202195364115723,0.23671108492461093,0.26903196456335177,3,O,ONOO,2500,12200,94.08
455,3995.457838845242,2035.0409197859808,0.04873560473408926,0.14737405657351235,0.3374581442162582,4,O,ONOO,2500,12200,94.08
456,9653.62712020713,2646.372879621084,0.15572912714768283,0.4033252763128009,0.21515226663586048,1,O,ONOO,2500,12300,93.34499999999998
457,8379.975558489825,1273.651561977481,0.1249542745459472,0.3582119092105802,0.13193502774842553,2,N,ONOO,2500,12300,93.34499999999998
458,6172.823068125118,2207.1524817469403,0.0836875719181141,0.24036636740551123,0.26338411924255023,3,O,ONOO,2500,12300,93.34499999999998
459,4148.311514174936,2024.5115539502503,0.05045239008251911,0.15178789330902454,0.32797174511680255,4,O,ONOO,2500,12300,93.34499999999998
460,9775.325892537812,2624.674107178724,0.15656954414764349,0.4042717818259296,0.21166726670796163,1,O,ONOO,2500,12400,92.61
461,8510.190914208784,1265.1349785371299,0.12626269744877539,0.36043478794285805,0.1294212584260639,2,N,ONOO,2500,12400,92.61
462,6315.577410043295,2194.6134999120477,0.08535517697381119,0.24398485574802353,0.2578806424010861,3,O,ONOO,2500,12400,92.61
463,4301.683656124256,2013.8937538064397,0.052187227720380334,0.15620199259750914,0.31887721787779244,4,O,ONOO,2500,12400,92.61
464,9897.162884071391,2602.837116536168,0.15740416324800122,0.4051906845938432,0.20822696932289345,1,O,ONOO,2500,12500,91.875
465,8640.660958703505,1256.5019254827769,0.1275634960851199,0.36261124035691056,0.1269557690623649,2,N,ONOO,2500,12500,91.875
466,6458.764242704854,2181.896714399825,0.08702440885070428,0.24756570201638015,0.25251502458293534,3,O,ONOO,2500,12500,91.875
467,4455.578440208151,2003.1858024914045,0.053939440005675056,0.16061351645629102,0.3101500112430941,4,O,ONOO,2500,12500,91.875
468,10019.136585980164,2580.863418529854,0.15823299890890832,0.40608191702195995,0.2048304300420519,1,O,ONOO,2500,12600,91.14
469,8771.383507619548,1247.7530783809902,0.12885662486175484,0.3647413595217224,0.1245369865629917,2,N,ONOO,2500,12600,91.14
470,6602.383650524756,2168.9998567313537,0.08869488780536917,0.25110799281417784,0.24728138438447952,3,O,ONOO,2500,12600,91.14
471,4610.005854638819,1992.3777958837677,0.055708344898966186,0.16501984573296963,0.30176643790237995,4,O,ONOO,2500,12600,91.14
472,10141.245415336514,2558.754595654177,0.15905606391275756,0.40694539568383425,0.20147673981528955,1,O,ONOO,2500,12700,90.405
473,8902.356283461453,1238.8891318895326,0.13014203843485062,0.36682522477295815,0.12216341101616293,2,N,ONOO,2500,12700,90.405
474,6746.435655848763,2155.9206276204545,0.09036623946196037,0.25461084573264703,0.24217415692805547,3,O,ONOO,2500,12700,90.405
475,4764.971419863735,1981.4642359867617,0.05749325225881071,0.16941830647872833,0.29370534858195063,4,O,ONOO,2500,12700,90.405
476,10263.487706569511,2536.512307250361,0.15987336914506756,0.4077810203020923,0.19816502400393446,1,O,ONOO,2500,12800,89.66999999999999
477,9033.57689960626,1229.9108065725436,0.1314196913627532,0.3688629004626803,0.11983361229003035,2,N,ONOO,2500,12800,89.66999999999999
478,6890.920107964346,2142.6567915961286,0.09203809420377676,0.25807340421548697,0.23718808345889203,3,O,ONOO,2500,12800,89.66999999999999
479,4920.4807631237445,1970.4393448406586,0.059293473215100624,0.17380629373402962,0.2859472050130542,4,O,ONOO,2500,12800,89.66999999999999
480,10385.861845822428,2514.138160687961,0.1606849248660291,0.40858868046834046,0.19489443106108223,1,O,ONOO,2500,12900,88.93499999999999
481,9165.042977300745,1220.818865717653,0.13268953919530638,0.3708544377632727,0.1175462261910128,2,N,ONOO,2500,12900,88.93499999999999
482,7035.836782249767,2129.2061947306256,0.09371008855685227,0.2614948417749882,0.23231818988782435,3,O,ONOO,2500,12900,88.93499999999999
483,5076.539440625396,1959.2973416242914,0.06110832126268803,0.17818126807915993,0.2784739615573899,4,O,ONOO,2500,12900,88.93499999999999
484,10508.367199735374,2491.6328002645955,0.16149077425414943,0.4093683646560619,0.19166406155881505,1,O,ONOO,2500,13000,88.19999999999999
485,9296.753012400524,1211.6141795498388,0.13395156836241157,0.372799942385098,0.11529994684429662,2,N,ONOO,2500,13000,88.19999999999999
486,7181.186089856627,2115.5669220103264,0.09538188822153408,0.2648744148474057,0.22755976405831865,3,O,ONOO,2500,13000,88.19999999999999
487,5233.1534644195535,1948.0326254370282,0.06293712958885739,0.18254079861226308,0.2712689242503561,4,O,ONOO,2500,13000,88.19999999999999
488,10638.30477923681,2461.695220762955,0.16244744183480309,0.410178560951398,0.1879156657070958,1,O,ONOO,2500,13100,87.24449999999999
489,9439.248842284289,1199.0559186177543,0.13545070075559973,0.37497209141269466,0.11271118317252932,2,N,ONOO,2500,13100,87.24449999999999
490,7342.624375338426,2096.6244665693735,0.09737878594179701,0.268783000596256,0.22211772373001584,3,O,ONOO,2500,13100,87.24449999999999
491,5410.402114798936,1932.2222605394747,0.06513653785996172,0.18766008057870293,0.26315145127526934,4,O,ONOO,2500,13100,87.24449999999999
492,10768.419324850265,2431.58067514877,0.16339842248877143,0.4109496673635442,0.18421065720824015,1,O,ONOO,2500,13200,86.289
493,9582.077933542203,1186.3413564385557,0.13694244728910748,0.37708328452117834,0.11016856983836408,2,N,ONOO,2500,13200,86.289
494,7504.668391701689,2077.409541849447,0.09937970795367114,0.27263831929736804,0.216801570208216,3,O,ONOO,2500,13200,86.289
495,5588.446957278,1916.2214319218835,0.06735995368560366,0.19276176992121757,0.25533725567951165,4,O,ONOO,2500,13200,86.289
496,10898.70872231444,2401.2912776829494,0.1643436683531323,0.41168109735153713,0.18054821636713905,1,O,ONOO,2500,13300,85.33349999999999
497,9725.237262296105,1173.4714020082376,0.1384266468947598,0.37913300558023044,0.10767068208783546,2,N,ONOO,2500,13300,85.33349999999999
498,7667.31897821164,2057.918284317668,0.10138404867315912,0.2764386455641389,0.21160597205129766,3,O,ONOO,2500,13300,85.33349999999999
499,5767.297343486877,1900.021634108454,0.06960633113385745,0.1978416611107462,0.2478078242874439,4,O,ONOO,2500,13300,85.33349999999999
500,11029.170804329906,2370.829195663719,0.1652831300153569,0.4123722323654867,0.1769275519152029,1,O,ONOO,2500,13400,84.378
501,9868.723693939943,1160.4470230594213,0.1399031384938863,0.3811207058938133,0.10521616208934267,2,N,ONOO,2500,13400,84.378
502,7830.576656139357,2038.1470385325822,0.10339120345589554,0.280182272827055,0.20652589957343126,3,O,ONOO,2500,13400,84.378
503,5946.964339222677,1883.6123168818142,0.07187463702404837,0.20289570123718043,0.24054579880844634,4,O,ONOO,2500,13400,84.378
504,11159.803348396792,2340.1966515912486,0.16621675641750994,0.4130224203531541,0.17334790011787027,1,O,ONOO,2500,13500,83.4225
505,10012.533983680134,1147.2692438823428,0.14137176083910485,0.3830458022744838,0.1028037150894024,2,N,ONOO,2500,13500,83.4225
506,7994.441451621639,2018.0925321187874,0.1054005674277436,0.28386750241326936,0.20155662247021228,3,O,ONOO,2500,13500,83.4225
507,6127.457084372826,1866.9843670968369,0.07416381081311309,0.20791984224984839,0.23353531055232468,4,O,ONOO,2500,13500,83.4225
508,11290.604074527111,2309.3959254577353,0.16714449475525953,0.4136309741825167,0.16980852393071583,1,O,ONOO,2500,13600,82.46699999999998
509,10156.666118884483,1133.937955642485,0.1428323795910912,0.38490776402197546,0.1004320006403181,2,N,ONOO,2500,13600,82.46699999999998
510,8158.91446119195,1997.751652889467,0.10741155948243619,0.28749270406419547,0.19669364233358122,3,O,ONOO,2500,13600,82.46699999999998
511,6308.785632134695,1850.1288286079066,0.07647280155510953,0.21291015111665682,0.2267616405844287,4,O,ONOO,2500,13600,82.46699999999998
512,11421.570642838504,2278.4293571587814,0.16806629037137913,0.4141971699753928,0.16630871220137092,1,O,ONOO,2500,13700,81.5115
513,10301.114265418786,1120.4563774193098,0.14428478511974652,0.3867057732979645,0.09810002603467262,2,N,ONOO,2500,13700,81.5115
514,8323.992903887838,1977.1213548709843,0.1094235357624183,0.2910561120112862,0.19193276609970752,3,O,ONOO,2500,13700,81.5115
515,6490.956215574323,1833.0366879789826,0.07880049378567344,0.21786261908678145,0.22021122664855192,4,O,ONOO,2500,13700,81.5115
516,11552.700651046129,2247.299349016289,0.1689820866435776,0.4147202453475337,0.16284777891422383,1,O,ONOO,2500,13800,80.55599999999998
517,10445.87579246765,1106.8248585780993,0.14572883440627568,0.3884391965550967,0.09580659033850006,2,N,ONOO,2500,13800,80.55599999999998
518,8489.677493896777,1956.1983241445341,0.1114359169006655,0.29455614046611084,0.18726992001523862,3,O,ONOO,2500,13800,80.55599999999998
519,6673.977998218517,1815.6994956469373,0.08114581600712227,0.22277342963872312,0.2138714335087808,4,O,ONOO,2500,13800,80.55599999999998
520,11683.991631866578,2216.0083683924045,0.16989182486669796,0.41519939755103363,0.1594250624742737,1,O,ONOO,2500,13900,79.60049999999998
521,10590.946923816882,1093.0447080494791,0.14716436270506872,0.3901072869554761,0.09355062400664006,2,N,ONOO,2500,13900,79.60049999999998
522,8655.966281541225,1934.980642275638,0.11344810218949829,0.29799109853168865,0.1827013822460257,3,O,ONOO,2500,13900,79.60049999999998
523,6857.857539031438,1798.1087431175245,0.08350766548897354,0.2276387723909077,0.20773056232346657,4,O,ONOO,2500,13900,79.60049999999998
524,11815.441047464305,2184.558952958724,0.17079544409945946,0.4156337813829784,0.15603992521133744,1,O,ONOO,2500,14000,78.645
525,10736.323740490045,1079.117306974094,0.14859120380980861,0.3917092508010899,0.09133110669666299,2,N,ONOO,2500,14000,78.645
526,8822.857655327987,1913.466085162049,0.11545947335136478,0.3013592847160148,0.178223582989191,3,O,ONOO,2500,14000,78.645
527,7042.600972451847,1780.2566830202707,0.08588491721218064,0.23245484785722081,0.20177778590196355,4,O,ONOO,2500,14000,78.645
528,11959.152787851375,2140.847212134706,0.17194345365772248,0.4160044489840579,0.15183313561239048,1,O,ONOO,2500,14100,77.33669999999998
529,10899.692051013351,1059.4607368380243,0.15040493540201433,0.39353091608974167,0.08858994910695266,2,N,ONOO,2500,14100,77.33669999999998
530,9016.991657850554,1882.7003931606178,0.118030306288709,0.3054597501163034,0.17272968670574337,3,O,ONOO,2500,14100,77.33669999999998
531,7262.555023724947,1754.436628650519,0.08894336299539281,0.23843675290810967,0.1945700623026568,4,O,ONOO,2500,14100,77.33669999999998
532,12103.104546248553,2096.8954516519952,0.1730850067590025,0.41629832431584113,0.14766869377830952,1,O,ONOO,2500,14200,76.02839999999999
533,11063.530788972092,1039.5737572727937,0.1522099002433818,0.39524565870210304,0.08589314859673895,2,N,ONOO,2500,14200,76.02839999999999
534,9212.083015533834,1851.447773406889,0.12060642935070019,0.3094564623730275,0.16734691742823868,3,O,ONOO,2500,14200,76.02839999999999
535,7483.9175770982065,1728.1654424934454,0.09203373669332719,0.24434202941453909,0.1875976844302569,4,O,ONOO,2500,14200,76.02839999999999
536,12247.291382940817,2052.7086080172344,0.17421984263904666,0.4165125076477968,0.1435460565047017,1,O,ONOO,2500,14300,74.7201
537,11227.832554622699,1019.458828281444,0.15400556011301633,0.3968502943281783,0.0832395340655847,2,N,ONOO,2500,14300,74.7201
538,9408.129591993942,1819.702962487763,0.12318648816370834,0.3133446546678509,0.16207072501616163,3,O,ONOO,2500,14300,74.7201
539,7706.704641842354,1701.4249501518277,0.09515380375576322,0.2501621852286183,0.18084624935435553,4,O,ONOO,2500,14300,74.7201
540,12391.70802753751,2008.2919457908745,0.1753476879024164,0.4166439143584236,0.13946471845769962,1,O,ONOO,2500,14400,73.4118
541,11392.589343144251,999.1186842335428,0.15579135958110776,0.3983414334565087,0.08062800398566915,2,N,ONOO,2500,14400,73.4118
542,9605.127978282739,1787.4613644968015,0.12576909512438272,0.31711942909262614,0.15689684852657723,3,O,ONOO,2500,14400,73.4118
543,7930.927678137986,1674.2003001449477,0.09830120023412368,0.2558884648433298,0.17430275826936678,4,O,ONOO,2500,14400,73.4118
544,12536.348847760193,1963.6510861189192,0.17646825538496172,0.41668926080364554,0.13542421283578754,1,O,ONOO,2500,14500,72.10349999999998
545,11557.792499017296,978.5563482470523,0.15756672433005198,0.3997154647336039,0.07805752377590275,2,N,ONOO,2500,14500,72.10349999999998
546,9803.0734145359,1754.7190839723528,0.12835282756311842,0.3207757388813529,0.15182130014200793,3,O,ONOO,2500,14500,72.10349999999998
547,8156.59805210907,1646.4753624034927,0.10147352408138484,0.2615122293372809,0.16795501704211613,4,O,ONOO,2500,14500,72.10349999999998
548,12681.207821834027,1918.7920312246247,0.1775812429445292,0.41664504925859697,0.131424111727714,1,O,ONOO,2500,14600,70.7952
549,11723.432672511139,957.7751480084894,0.1593310593612402,0.4009685371337178,0.07552712339903682,2,N,ONOO,2500,14600,70.7952
550,10001.9597150297,1721.4729577597566,0.13093622574433234,0.32430836931971707,0.1468403500790541,3,O,ONOO,2500,14600,70.7952
551,8383.724337698215,1618.2353771614949,0.10466828156529615,0.2670247116386274,0.1617918311278351,4,O,ONOO,2500,14600,70.7952
552,12826.28006489975,1873.7199350999424,0.17868636207626956,0.41650764429212567,0.1274639411632614,1,O,ONOO,2500,14700,69.4869
553,11889.501260111194,936.7788017390235,0.16108377570360574,0.40209659841173173,0.07303589170040045,2,N,ONOO,2500,14700,69.4869
554,10201.780576496943,1687.7206879789674,0.13351781700610996,0.3277119721602662,0.1419505033101097,3,O,ONOO,2500,14700,69.4869
555,8612.31401060422,1589.4665653694599,0.10788292118488843,0.2724171027656475,0.15580285749639658,4,O,ONOO,2500,14700,69.4869
556,12971.556703677754,1828.4432963212598,0.17978324096139517,0.4162729558141658,0.12354346596765269,1,O,ONOO,2500,14800,68.17859999999999
557,12055.985482903201,915.5712143692392,0.1628241967589493,0.4030951897157274,0.07058298670580165,2,N,ONOO,2500,14800,68.17859999999999
558,10402.524908402014,1653.4605876279556,0.13609602844719434,0.33098086365890134,0.1371485217838688,3,O,ONOO,2500,14800,68.17859999999999
559,8842.369002343296,1560.1559052729192,0.11111475535942751,0.2776803599933339,0.14997857914406887,4,O,ONOO,2500,14800,68.17859999999999
560,13117.031379955048,1782.968620041762,0.18087154496732358,0.415936803702829,0.11966232349273571,1,O,ONOO,2500,14900,66.87029999999999
561,12222.874573277377,894.156792516977,0.16455167286055206,0.4039596593579946,0.06816761861859946,2,N,ONOO,2500,14900,66.87029999999999
562,10604.182184318,1618.6923885477688,0.13866928719639676,0.3341092066792933,0.13243139973690668,3,O,ONOO,2500,14900,66.87029999999999
563,9073.89063913587,1530.2915458751977,0.11436105150330471,0.28280539377357106,0.14431019000581394,4,O,ONOO,2500,14900,66.87029999999999
564,13262.696406569117,1737.303593417482,0.1819509045624506,0.41549467497889275,0.11582023956116547,1,O,ONOO,2500,15000,65.562
565,12390.156039440113,872.54032978293,0.1662655108523508,0.4046850010597603,0.06578906000975443,2,N,ONOO,2500,15000,65.562
566,10806.739554659422,1583.4164280999148,0.14123596116367595,0.3370908840446517,0.12779632662087653,3,O,ONOO,2500,15000,65.562
567,9306.876895435535,1499.8626678376302,0.11761897969140593,0.28778292971616315,0.13878956370249074,4,O,ONOO,2500,15000,65.562
568,4878.650063959911,3121.349936042048,0.12118449502937982,0.34625507479019374,0.390168742005256,1,O,OONO,2500,8000,113.925
569,2261.1509405486336,2617.4991234120866,0.05583490486809534,0.17763734573593182,0.5365211870284278,2,O,OONO,2500,8000,113.925
570,1052.9833387005476,1208.1676018481276,0.023367830394052047,0.08413171435350528,0.5343153259618237,3,N,OONO,2500,8000,113.925
571,0.0008991546352158773,1052.9833387005444,0.004731430655857513,0.02318751035443243,0.999999999999997,4,O,OONO,2500,8000,113.925
572,4983.471669252425,3116.5283307484815,0.12206113693055483,0.3480192275100385,0.38475658404302243,1,O,OONO,2500,8100,113.5722
573,2367.1008433117245,2616.3708259407713,0.05702336381445204,0.180902554233148,0.5250096718886846,2,O,OONO,2500,8100,113.5722
574,1158.8289346123422,1208.2719087962405,0.024562706601058044,0.08815570539404492,0.5104437828283612,3,N,OONO,2500,8100,113.5722
575,0.0009512079914707165,1158.8289345860487,0.005179845103744852,0.024404242049019382,0.9999999999773103,4,O,OONO,2500,8100,113.5722
576,5088.417843537552,3111.58215646311,0.12292857254866271,0.3497539204287329,0.3794612385930622,1,O,OONO,2500,8200,113.2194
577,2473.258975998058,2615.158867539503,0.058208000400525595,0.18413737251245674,0.5139434197332744,2,O,OONO,2500,8200,113.2194
578,1264.887408685708,1208.3715673225536,0.0257626065498423,0.09217087248812887,0.4885746211978986,3,N,OONO,2500,8200,113.2194
579,0.0009738842520983465,1264.8874086672342,0.005650838867502547,0.025626347320617082,0.999999999985395,4,O,OONO,2500,8200,113.2194
580,5193.486877532499,3106.513122467644,0.12378693606645638,0.35145970059839043,0.374278689453933,1,O,OONO,2500,8300,112.86659999999999
581,2579.625704590151,2613.8611730898306,0.059388677423147226,0.18734171173731518,0.5032960003033095,2,O,OONO,2500,8300,112.86659999999999
582,1371.1672216248253,1208.4584829658415,0.0269670363620416,0.09617561885157676,0.46846272341585327,3,N,OONO,2500,8300,112.86659999999999
583,0.0009618207520852379,1371.167221624825,0.0061444874922238655,0.026852890933000362,0.9999999999999999,4,O,OONO,2500,8300,112.86659999999999
584,5298.677089199757,3101.322910800299,0.1246363590395574,0.35313710031976975,0.369205108428607,1,O,OONO,2500,8400,112.51379999999999
585,2686.1973583220442,2612.4797309431365,0.06056526010801562,0.19051537839037122,0.49304377054192056,2,O,OONO,2500,8400,112.51379999999999
586,1477.6651281020086,1208.532230220071,0.02817547860617721,0.10016805218341951,0.4499044816926597,3,N,OONO,2500,8400,112.51379999999999
587,0.000911271188151581,1477.6651280980307,0.006660790241448977,0.028082890835827844,0.9999999999973079,4,O,OONO,2500,8400,112.51379999999999
588,5403.986823183443,3096.0131768165725,0.1254769704636965,0.3547866376106447,0.36423684433136144,1,O,OONO,2500,8500,112.16099999999999
589,2792.9754701898964,2611.011353008775,0.06173762752669582,0.19365837336200464,0.4831639007348005,2,O,OONO,2500,8500,112.16099999999999
590,1584.3856542739677,1208.5898159983326,0.029387480797300962,0.1041466292807162,0.432724823006111,3,N,OONO,2500,8500,112.16099999999999
591,0.0008225453708513284,1584.3856542739675,0.007199725741719708,0.029315412564361903,0.9999999999999999,4,O,OONO,2500,8500,112.16099999999999
592,5509.415734626264,3090.58426618281,0.12630889912204454,0.35640886711453623,0.3593702635096291,1,O,OONO,2500,8600,111.8082
593,2899.960096667776,2609.4556379620412,0.06290567064653182,0.1967706569949558,0.4736356382695553,2,O,OONO,2500,8600,111.8082
594,1691.3272588574519,1208.6328378238895,0.030602593539769896,0.10810969815569998,0.4167756788145739,3,N,OONO,2500,8600,111.8082
595,0.0006971929638535687,1691.3272585050877,0.007761209657786059,0.03054950539433195,0.9999999997916641,4,O,OONO,2500,8600,111.8082
596,5614.9591193510705,3085.040881145464,0.12713226362699115,0.3580041577502579,0.35460240013166255,1,O,OONO,2500,8700,111.4554
597,3007.1473004996183,2607.8118188520925,0.06406925857551163,0.19985213693001935,0.4644400365916611,2,O,OONO,2500,8700,111.4554
598,1798.4910437697238,1208.6562567306014,0.03182037340491699,0.11205588051057122,0.40192785252980157,3,N,OONO,2500,8700,111.4554
599,0.0005434853520902847,1798.491043031465,0.008345111835745883,0.03178420936111865,0.9999999995895121,4,O,OONO,2500,8700,111.4554
600,5720.617427907307,3079.3825723643536,0.12794718918413256,0.3595730671402891,0.34992983776867653,1,O,OONO,2500,8800,111.1026
601,3114.5380793343834,2606.079348573877,0.06522830039984132,0.2029028375732131,0.45555910378842135,2,O,OONO,2500,8800,111.1026
602,1905.8788631625919,1208.6592161720537,0.03304042838423215,0.11598386828539502,0.38807013604738444,3,N,OONO,2500,8800,111.1026
603,0.00041110152724203874,1905.878824448955,0.008951263223960913,0.03301859883275517,0.9999999796872521,4,O,OONO,2500,8800,111.1026
604,5826.389024678624,3073.6109754894032,0.12875379505841955,0.3611160572575416,0.34534954780779814,1,O,OONO,2500,8900,110.7498
605,3222.1314147408407,2604.257609937617,0.06638269738981015,0.20592276343630989,0.4469762659010337,2,O,OONO,2500,8900,110.7498
606,2013.4912176338853,1208.6401971070354,0.03426237021540615,0.11989241585356168,0.3751058046787479,3,N,OONO,2500,8900,110.7498
607,0.0010610961997123969,2013.490361580426,0.009579440538264922,0.0342517494075695,0.9999995748412251,4,O,OONO,2500,8900,110.7498
608,5932.272328268697,3067.7276718327735,0.1295521982989185,0.3626335790809309,0.3408586302036415,1,O,OONO,2500,9000,110.39699999999999
609,3329.926296229552,2602.3460320391946,0.06753235676997574,0.20891193703000857,0.43867609038081296,2,O,OONO,2500,9000,110.39699999999999
610,2121.3302575169,1208.5960390659325,0.035485835379429245,0.1237804511602431,0.3629497867368463,3,N,OONO,2500,9000,110.39699999999999
611,0.0012468636558043145,2121.329083213743,0.010229377064977778,0.03548273138229207,0.9999994464307702,4,O,OONO,2500,9000,110.39699999999999
612,6039.979212618476,3060.020787434372,0.1303839998880659,0.3641750893772025,0.33626602059718375,1,O,OONO,2500,9100,109.9854
613,3440.906451914007,2599.072760704529,0.06873604391568049,0.2119995870539475,0.4303115406878642,2,O,OONO,2500,9100,109.9854
614,2232.9228276149174,1207.9836243783116,0.0367715041939104,0.127821566324323,0.3510655233612555,3,N,OONO,2500,9100,109.9854
615,17.658510065845086,2215.2643175755093,0.010948441011331812,0.0369773465427883,0.9920917508563115,4,O,OONO,2500,9100,109.9854
616,6147.805573722995,3052.1944263029623,0.13120785338834423,0.36569086630031544,0.33176026372858286,1,O,OONO,2500,9200,109.57379999999999
617,3552.1079703442833,2595.69760595454,0.06993564976902748,0.21505638464673152,0.4222153050918028,2,O,OONO,2500,9200,109.57379999999999
618,2344.766487526285,1207.3414828311854,0.03805965159357587,0.13184172357553384,0.3398943649548371,3,N,OONO,2500,9200,109.57379999999999
619,134.07411307782695,2210.6923744026126,0.011771706930177185,0.03965396207622217,0.9428198441776947,4,O,OONO,2500,9200,109.57379999999999
620,6255.74988934651,3044.2501106671652,0.1320238595409473,0.3671813132185608,0.3273387215771145,1,O,OONO,2500,9300,109.1622
