,configuration,rpm,feed_flow,p_ratio,p_out_psia,O2_product_flow,O2_product_O2,N2_product_flow,N2_product_O2,theta_1,theta_2,theta_3,theta_4,min_stage_cut,max_stage_cut,O2_flow_met,O2_purity_met,N2_flow_met,N2_purity_met,product_specs_met,stage_cuts_valid,stage_cut_penalty,ideal_power_kW
190,OONO,2500,12800,6.1,89.66999999999999,2536.512307250361,0.4077810203020923,4921.662908980398,0.058678290767223515,0.19816502400393446,0.22170754998576753,0.1375828343037936,0.2855749254192757,0.1375828343037936,0.2855749254192757,False,True,False,False,False,False,0.06425214169227197,55.85493244198457
191,OONO,2500,12900,6.05,88.93499999999999,2514.138160687961,0.40858868046834046,5077.646837654311,0.06051222533361078,0.19489443106108223,0.21753808044364709,0.1344473619251522,0.27812291652162996,0.1344473619251522,0.27812291652162996,False,True,False,False,False,False,0.0706582070137656,55.96361187291493
192,OONO,2500,13000,6.0,88.19999999999999,2491.6328002645955,0.4093683646560619,5234.190152387926,0.06235997326236291,0.19166406155881505,0.21344501575732033,0.1313981730364047,0.270938054953336,0.1313981730364047,0.270938054953336,False,True,False,False,False,False,0.07693776540478028,56.065255691670124
193,OONO,2500,13100,5.935,87.24449999999999,2461.695220762955,0.410178560951398,5411.358228879366,0.06458146585420117,0.1879156657070958,0.20873618655239612,0.12792739659061292,0.26284314472832127,0.12792739659061292,0.26284314472832127,False,True,False,False,False,False,0.0841569377022913,56.05837564564756
194,OONO,2500,13200,5.87,86.289,2431.58067514877,0.4109496673635442,5589.3279105748725,0.06682675521221952,0.18421065720824015,0.20411283104913067,0.12455445775539944,0.2550502275387135,0.12455445775539944,0.2550502275387135,False,True,False,False,False,False,0.09123488503636043,56.041338875783936
195,OONO,2500,13300,5.805,85.33349999999999,2401.2912776829494,0.41168109735153713,5768.108166683264,0.06909475133325285,0.18054821636713905,0.1995721067361538,0.12127453709136854,0.24754085522756214,0.12127453709136854,0.24754085522756214,False,True,False,False,False,False,0.09860513980533864,56.01399999285902
196,OONO,2500,13400,5.74,84.378,2370.829195663719,0.4123722323654867,5947.710019863653,0.07138438295469805,0.1769275519152029,0.19511128519204304,0.11808311679153635,0.2402977216391113,0.11808311679153635,0.2402977216391113,False,True,False,False,False,False,0.10987804610121774,55.97620955791557
197,OONO,2500,13500,5.675,83.4225,2340.1966515912486,0.4130224203531541,6128.1429718280015,0.07369455807896837,0.17334790011787027,0.19072774395347425,0.11497597212381258,0.23330499835712615,0.11497597212381258,0.23330499835712615,False,True,True,False,False,False,0.12094838380484293,55.927813918765054
198,OONO,2500,13600,5.609999999999999,82.46699999999998,2309.3959254577353,0.4136309741825167,6309.414727495004,0.07602416835728461,0.16980852393071583,0.1864190905612715,0.11194917905288931,0.22654806973334168,0.11194917905288931,0.22654806973334168,False,True,True,False,False,False,0.13182320645512338,55.86865503786436
199,OONO,2500,13700,5.545,81.5115,2278.4293571587814,0.4141971699753928,6491.5339950600965,0.07837210158737506,0.16630871220137092,0.18218292671877748,0.1089990434953723,0.22001336117315706,0.1089990434953723,0.22001336117315706,False,True,True,False,False,False,0.14250931758447932,55.79857031099912
200,OONO,2500,13800,5.4799999999999995,80.55599999999998,2247.299349016289,0.4147202453475337,6674.508016983714,0.08073723912033447,0.16284777891422383,0.17801702597529231,0.10612211079839913,0.21368832470454063,0.10612211079839913,0.21368832470454063,False,True,True,False,False,False,0.15301308431208477,55.71739237616638
201,OONO,2500,13900,5.414999999999999,79.60049999999998,2216.0083683924045,0.41519939755103363,6858.343816453368,0.08311845380390388,0.1594250624742737,0.17391925565052935,0.10331513876220165,0.2075612889689725,0.10331513876220165,0.2075612889689725,False,True,True,False,False,False,0.16334054311299534,55.62494891200119
202,OONO,2500,14000,5.35,78.645,2184.558952958724,0.4156337813829784,7043.048540021507,0.08551463670686256,0.15603992521133744,0.16988758304953808,0.10057494967822525,0.2016214604695627,0.10057494967822525,0.2016214604695627,False,True,True,False,False,False,0.17349754206089926,55.52106242503888
203,OONO,2500,14100,5.260999999999999,77.33669999999998,2140.847212134706,0.4160044489840579,7262.9562506568345,0.08859629784585636,0.15183313561239048,0.16491560012759943,0.09722649114266563,0.1944289754516061,0.09722649114266563,0.1944289754516061,False,True,True,False,False,False,0.19159579766573842,55.21533295918379
204,OONO,2500,14200,5.172,76.02839999999999,2096.8954516519952,0.41629832431584113,7484.27778630501,0.09170917277261872,0.14766869377830952,0.16002307842189753,0.09396140307949678,0.18747064397720292,0.09396140307949678,0.18747064397720292,False,True,True,False,False,False,0.21087618074309328,54.89104271643894
205,OONO,2500,14300,5.083,74.7201,2052.7086080172344,0.4165125076477968,7707.028797884832,0.09485099021916386,0.1435460565047017,0.15520757451958983,0.09077578259817028,0.18073212590838006,0.09077578259817028,0.18073212590838006,False,True,True,False,False,False,0.2297384604691582,54.54775297577032
206,OONO,2500,14400,4.994,73.4118,2008.2919457908745,0.4166439143584236,7931.220292413853,0.09801935382948461,0.13946471845769962,0.15046678699813323,0.08766600202002962,0.17420049343209623,0.08766600202002962,0.17420049343209623,False,True,True,False,False,False,0.24820199909204135,54.185005444976795
207,OONO,2500,14500,4.904999999999999,72.10349999999998,1963.6510861189192,0.41668926080364554,8156.8632576238915,0.10121183538358226,0.13542421283578754,0.1457985505314569,0.08462868957825402,0.16786361410273612,0.08462868957825402,0.16786361410273612,False,True,True,False,False,False,0.2662849329517655,53.80232100015475
208,OONO,2500,14600,4.816,70.7952,1918.7920312246247,0.41664504925859697,8383.965838486894,0.10442591943540737,0.131424111727714,0.14120083389785373,0.08166071212601846,0.16171035527389285,0.08166071212601846,0.16171035527389285,False,True,True,False,False,False,0.284003986974521,53.39919831876732
209,OONO,2500,14700,4.727,69.4869,1873.7199350999424,0.41650764429212567,8612.534965354665,0.10765903616788827,0.1274639411632614,0.13667173309073186,0.07875915467805085,0.15573043501871475,0.07875915467805085,0.15573043501871475,False,True,True,False,False,False,0.3013747360492412,52.97511239515491
210,OONO,2500,14800,4.638,68.17859999999999,1828.4432963212598,0.4162729558141658,8842.572110526784,0.11090848502980075,0.12354346596765269,0.13220948107148808,0.07592132212061915,0.1499143939286194,0.07592132212061915,0.1499143939286194,False,True,True,False,False,False,0.3184113369116207,52.52951292591533
211,OONO,2500,14900,4.5489999999999995,66.87029999999999,1782.968620041762,0.415936803702829,9074.078443931436,0.11417152802922127,0.11966232349273571,0.12781241972795887,0.07314470458294635,0.14425347814670936,0.07314470458294635,0.14425347814670936,False,True,True,False,False,False,0.33512707404964975,52.06182255096524
212,OONO,2500,15000,4.46,65.562,1737.303593417482,0.41549467497889275,9307.053824789662,0.11744537399246736,0.11582023956116547,0.12347884578818577,0.07042697156323395,0.13873959686826828,0.07042697156323395,0.13873959686826828,False,True,True,False,False,False,0.3515343462191466,51.57143493423482
213,OOON,2500,8000,7.75,113.925,3121.349936042048,0.34625507479019374,1.041897404163911e-10,0.0020430557416802205,0.390168742005256,0.5365211870284278,0.9999999997271207,0.9999999999999998,0.390168742005256,0.9999999999999998,False,False,False,True,False,False,1.3365211867555482,41.034436872451806
214,OOON,2500,8100,7.726,113.5722,3116.5283307484815,0.3480192275100385,3.13400214034322e-05,0.0022162251758060807,0.38475658404302243,0.5250096718886846,0.9881908760630014,0.9999999999976076,0.38475658404302243,0.9999999999976076,False,False,False,True,False,False,1.3132005479492936,41.46427979624475
215,OOON,2500,8200,7.702,113.2194,3111.58215646311,0.3497539204287329,9.650224644462192e-05,0.0025931069585314382,0.3794612385930622,0.5139434197332744,0.944887133053045,0.9999999999999998,0.3794612385930622,0.9999999999999998,False,False,False,True,False,False,1.258830552786319,41.891884333236035
216,OOON,2500,8300,7.678,112.86659999999999,3106.513122467644,0.35145970059839043,0.0001686818465152148,0.0030021986619599315,0.374278689453933,0.5032960003033095,0.9050805239117334,0.9999999999290269,0.374278689453933,0.9999999999290269,False,False,False,True,False,False,1.2083765241440698,42.317242636334086
217,OOON,2500,8400,7.654,112.51379999999999,3101.322910800299,0.35313710031976975,0.00023448198057561022,0.0034438670621813935,0.369205108428607,0.49304377054192056,0.8683708588714418,0.9999999786184958,0.369205108428607,0.9999999786184958,False,False,False,True,False,False,1.1614146080318581,42.74034680101181
218,OOON,2500,8500,7.63,112.16099999999999,3096.0131768165725,0.3547866376106447,0.00026228530329848877,0.0039183663777452955,0.36423684433136144,0.4831639007348005,0.8344111936731469,0.9999999999735547,0.36423684433136144,0.9999999999735547,False,False,False,True,False,False,1.1175750943815022,43.16118886468663
219,OOON,2500,8600,7.606,111.8082,3090.58426618281,0.35640886711453623,0.00031939398310261435,0.004425792983719689,0.3593702635096291,0.4736356382695553,0.8029024365825929,0.9999999101236253,0.3593702635096291,0.9999999101236253,False,False,False,True,False,False,1.0765379849757735,43.579760806091514
220,OOON,2500,8700,7.582,111.4554,3085.040881145464,0.3580041577502579,0.00032301254650595607,0.0049660405109935015,0.35460240013166255,0.4644400365916611,0.7735896647623085,0.9999998811386687,0.35460240013166255,0.9999998811386687,False,False,False,True,False,False,1.0380295824926382,43.9960545446373
221,OOON,2500,8800,7.558,111.1026,3079.3825723643536,0.3595730671402891,0.0005495933308601181,0.005538842863246901,0.34992983776867653,0.45555910378842135,0.746250395548004,0.9999995424320255,0.34992983776867653,0.9999995424320255,False,False,False,True,False,False,1.0018090417684506,44.41006193976569
222,OOON,2500,8900,7.534,110.7498,3073.6109754894032,0.3611160572575416,0.00010744100588974681,0.006143739475013656,0.34534954780779814,0.4469762659010337,0.7206916587359599,0.9999999993069641,0.34534954780779814,0.9999999993069641,False,False,False,True,False,False,0.9676679239439576,44.82177479029314
223,OOON,2500,9000,7.51,110.39699999999999,3067.7276718327735,0.3626335790809309,3.4064684848799515e-05,0.006780080329688744,0.3408586302036415,0.43867609038081296,0.6967444412764016,0.9999999997882278,0.3408586302036415,0.9999999997882278,False,False,False,True,False,False,0.9354205314454422,45.2311848337454
224,OOON,2500,9100,7.482,109.9854,3060.020787434372,0.3641750893772025,20.50780000492719,0.0075092884976066575,0.33626602059718375,0.4303115406878642,0.6733477853371092,0.9817542972370895,0.33626602059718375,0.9817542972370895,False,False,False,True,False,False,0.8854136232620629,45.622350863846535
225,OOON,2500,9200,7.454,109.57379999999999,3052.1944263029623,0.36569086630031544,136.62373646096705,0.008406282148583261,0.33176026372858286,0.4222153050918028,0.6513727592423199,0.8896737944736143,0.33176026372858286,0.8896737944736143,False,False,False,True,False,False,0.7632618588077369,46.010767018542424
226,OOON,2500,9300,7.426,109.1622,3044.2501106671652,0.3671813132185608,252.92837427398595,0.009324942993349244,0.3273387215771145,0.4143748228425022,0.6306938371618104,0.8130558493865271,0.3273387215771145,0.8130558493865271,False,False,False,True,False,False,0.6581245093908397,46.39642150243944
227,OOON,2500,9400,7.398,108.75059999999999,3036.189337035343,0.3686468233231842,369.41338479178984,0.010264373371571841,0.32299886564205776,0.4067768907808579,0.6111990442857853,0.7483192541041799,0.32299886564205776,0.7483192541041799,False,False,False,True,False,False,0.566295189170823,46.779302415272255
228,OOON,2500,9500,7.37,108.339,3028.0135787498307,0.3700877798272031,486.08814992162763,0.01122373257457452,0.3187382714473506,0.3994098348978177,0.5927883484847399,0.6929005602068492,0.3187382714473506,0.6929005602068492,False,False,False,True,False,False,0.4856889086915891,47.15939775053165
229,OOON,2500,9600,7.3420000000000005,107.9274,3019.7242876833766,0.37150455618482425,602.9543587026584,0.012202188087577111,0.3145546133003517,0.3922626910614316,0.5753732602325622,0.6449274407625474,0.3145546133003517,0.6449274407625474,False,False,False,True,False,False,0.4203007009951095,47.53669539406867
230,OOON,2500,9700,7.314,107.5158,3011.3228954021915,0.37289751632591317,720.0231999902508,0.013198965684246753,0.31044565931981355,0.3853251670848378,0.5588739390714969,0.6029930483038713,0.31044565931981355,0.6029930483038713,False,False,False,True,False,False,0.36186698737536815,47.911183122674785
231,OOON,2500,9800,7.2860000000000005,107.1042,3002.810813945438,0.3742670148916587,837.292543689625,0.01421326669155839,0.30640926672912633,0.3785875994679726,0.5432207238943421,0.5660281510325494,0.30640926672912633,0.5660281510325494,False,False,False,True,False,False,0.30924887492689146,48.28284860263754
232,OOON,2500,9900,7.258,106.6926,2994.189436429507,0.3756133974711316,954.7731869520337,0.015244382391741917,0.30244337741712196,0.3720409095895758,0.5283482191918883,0.5331979839416812,0.30244337741712196,0.5331979839416812,False,False,False,True,False,False,0.26154620313356947,48.6516793882711
233,OOON,2500,10000,7.23,106.281,2985.4601375021953,0.376937000832432,1072.4685981790424,0.016291593231886524,0.29854601375021955,0.3656765617887849,0.5141989724424355,0.503846328552728,0.29854601375021955,0.5141989724424355,False,False,False,True,False,False,0.2180453009951635,49.017662920421145
234,OOON,2500,10100,7.197,105.79589999999999,2974.4139725852406,0.37829190302289006,1196.3328762758429,0.017422061161979828,0.2944964329292317,0.3591432440267334,0.4999865478646623,0.47605126713015067,0.2944964329292317,0.4999865478646623,False,False,False,True,False,False,0.1760378149948129,49.35806137312792
235,OOON,2500,10200,7.164000000000001,105.3108,2963.248786343942,0.37962306388152733,1320.448938945361,0.018570959150663945,0.29051458689646487,0.3527883118710639,0.48645210636486946,0.45102740427520466,0.29051458689646487,0.48645210636486946,False,False,False,True,False,False,0.13747951064007408,49.694997700284915
236,OOON,2500,10300,7.131,104.8257,2951.9659701204696,0.38093077155207494,1444.824055432357,0.019737571723653244,0.2865986378757737,0.3466039786325534,0.47354721401759553,0.42837937445590496,0.2865986378757737,0.47354721401759553,False,False,False,True,False,False,0.10192658847350045,50.028453343721594
237,OOON,2500,10400,7.098000000000001,104.34060000000001,2940.5658109210844,0.3822153664852467,1569.4624244182548,0.02092119621713776,0.2827467125885658,0.3405828690262987,0.4612284334660254,0.4077839915771472,0.2827467125885658,0.4612284334660254,False,False,False,True,False,False,0.06901242504317251,50.35840954099666
238,OOON,2500,10500,7.065,103.8555,2929.052396686479,0.3834769718849884,1694.3686483574147,0.022121140490816572,0.278957371112998,0.3347180453269089,0.4494556003194022,0.3889741640338158,0.278957371112998,0.4494556003194022,False,False,False,True,False,False,0.04945560031940216,50.684847322097895
239,OOON,2500,10600,7.032,103.37039999999999,2917.4251825754804,0.3847159557444651,1819.5478645796484,0.0233367426133779,0.2752287908090076,0.32900319771696634,0.4381924549255537,0.371726606357097,0.2752287908090076,0.4381924549255537,False,False,False,True,False,False,0.038192454925553676,51.0077475060724
240,OOON,2500,10700,6.9990000000000006,102.8853,2905.685613958263,0.3859325701001439,1945.0058488001625,0.024567364813640254,0.27155940317366944,0.3234319523790239,0.4274056468188883,0.355853801130773,0.27155940317366944,0.4274056468188883,False,False,False,True,False,False,0.027405646818888296,51.32709069758497
241,OOON,2500,10800,6.966,102.4002,2893.835087563788,0.3871270620546246,2070.747420796154,0.025812378243005092,0.2679476932929433,0.31799849727965246,0.4170647561233911,0.3411969283264261,0.2679476932929433,0.4170647561233911,False,False,False,True,False,False,0.01706475612339109,51.642857283403195
242,OOON,2500,10900,6.933000000000001,101.91510000000001,2881.8749521247228,0.3882996726005826,2196.775509525015,0.027071165322594935,0.2643921974426351,0.31269732500943254,0.40714186656470314,0.32762116138564973,0.2643921974426351,0.40714186656470314,False,False,False,True,False,False,0.007141866564703114,51.955027428806794
243,OOON,2500,11000,6.9,101.43,2869.8065193945654,0.38945063742459674,2323.0968155614905,0.02834313987189787,0.2608915017631423,0.3075232168442251,0.3976110823988764,0.31500998988374007,0.2608915017631423,0.3976110823988764,False,False,False,True,False,True,0.0,52.26358107391968
244,OOON,2500,11100,6.86,100.842,2854.437989150401,0.39064323086568215,2458.279287854687,0.029748354449484374,0.25715657559913524,0.3020607591549496,0.38771814950999434,0.30234299852329405,0.25715657559913524,0.38771814950999434,False,False,False,True,False,True,0.0,52.53231842175586
245,OOON,2500,11200,6.82,100.254,2838.94369083813,0.3918119513104269,2593.818783837997,0.031170605456919284,0.25347711525340444,0.29672731243753064,0.37821510764961336,0.29056180639431045,0.25347711525340444,0.37821510764961336,False,False,False,True,False,True,0.0,52.796467957445955
246,OOON,2500,11300,6.78,99.666,2823.3249977327514,0.39295696402354763,2729.7209741071556,0.03260922842572611,0.24985176971086295,0.29151783820833205,0.36907841690357285,0.279575589566105,0.24985176971086295,0.36907841690357285,False,False,False,True,False,True,0.0,53.05599756497476
247,OOON,2500,11400,6.74,99.078,2807.583273920365,0.3940784273507307,2865.9897948542607,0.03406356445828138,0.246279234554418,0.2864275602660327,0.36028632449029546,0.269305892893448,0.246279234554418,0.36028632449029546,False,False,False,True,False,True,0.0,53.31087467252906
248,OOON,2500,11500,6.7,98.49,2791.719874955133,0.39517649273017696,3002.6316460478915,0.035532979295173565,0.24275824999609852,0.2814519482187776,0.35181873043222944,0.2596835947633994,0.24275824999609852,0.35181873043222944,False,False,False,True,False,True,0.0,53.56106624303649
249,OOON,2500,11600,6.66,97.902,2775.7361491451547,0.39625130468742903,3139.6512688243597,0.03701684402242345,0.23928759906423747,0.2765867021725199,0.34365704501717026,0.25064844779063467,0.23928759906423747,0.34365704501717026,False,False,False,True,False,True,0.0,53.80653876444714
250,OOON,2500,11700,6.62,97.314,2759.6334380143535,0.3973030008356755,3277.054804417663,0.0385145580538677,0.23586610581319262,0.27182756540549424,0.3357839905709819,0.24214729271965474,0.23586610581319262,0.3357839905709819,False,False,False,True,False,True,0.0,54.04725823974971
251,OOON,2500,11800,6.58,96.726,2743.4130766505955,0.39833171189233285,3414.843277116361,0.04002547639278156,0.23249263361445724,0.267171105334613,0.3281837706374819,0.23413337947048773,0.23249263361445724,0.3281837706374819,False,False,False,True,False,True,0.0,54.283190176713155
252,OOON,2500,11900,6.54,96.13799999999999,2727.076394531428,0.3993375616688167,3553.026130687259,0.04154906381925543,0.22916608357406956,0.2626132961787969,0.32084131341604666,0.22656456883157916,0.22656456883157916,0.32084131341604666,False,False,False,True,False,True,0.0,54.514299577344126
253,OOON,2500,12000,6.5,95.55,2710.624712926178,0.40032066721086074,3691.599925636151,0.04308464221688992,0.22588539274384814,0.25815066469612247,0.31374318795722445,0.21940504497444357,0.21940504497444357,0.31374318795722445,False,True,False,True,False,True,0.0,54.740550927051146
254,OOON,2500,12100,6.45,94.815,2689.349699415799,0.4013496767609562,3843.2938284689944,0.04484025239408388,0.22226030573684288,0.25326596124547,0.3060828245528129,0.21184729987135084,0.21184729987135084,0.3060828245528129,False,True,False,True,False,True,0.0,54.90304248247798
255,OOON,2500,12200,6.4,94.08,2667.93191609081,0.4023512255397866,3995.503198731732,0.04661392459757178,0.21868294394186966,0.2484821387358717,0.2986802764002516,0.20470365387359282,0.20470365387359282,0.2986802764002516,False,True,False,True,False,True,0.0,55.059035685335964
256,OOON,2500,12300,6.35,93.34499999999998,2646.372879621084,0.4033252763128009,4148.235334983555,0.0484049269679319,0.21515226663586048,0.24379559613154306,0.2915216000649909,0.19793964439412431,0.19793964439412431,0.2915216000649909,False,True,False,True,False,False,0.0020603556058756967,55.20846784312089
257,OOON,2500,12400,6.3,92.61,2624.674107178724,0.4042717818259296,4301.49679601151,0.05021252886175309,0.21166726670796163,0.23920290195222152,0.2845938137502101,0.19152458084074342,0.19152458084074342,0.2845938137502101,False,True,False,False,False,False,0.008475419159256592,55.351275058296125
258,OOON,2500,12500,6.25,91.875,2602.837116536168,0.4051906845938432,4455.29390041841,0.05203600608010404,0.20822696932289345,0.23470078902367758,0.2778848239202362,0.18543095415804614,0.18543095415804614,0.2778848239202362,False,True,False,False,False,False,0.01456904584195387,55.48739219455984
259,OOON,2500,12600,6.2,91.14,2580.863418529854,0.40608191702195995,4609.632024139163,0.05387463196307846,0.2048304300420519,0.23028614544031026,0.2713833537542966,0.17963415982084613,0.17963415982084613,0.2713833537542966,False,True,False,False,False,False,0.020365840179153882,55.61675284187806
260,OOON,2500,12700,6.15,90.405,2558.754595654177,0.40694539568383425,4764.518966933983,0.055727720495634056,0.20147673981528955,0.22595600712120603,0.26507887917228334,0.17411154680806487,0.17411154680806487,0.26507887917228334,False,True,False,False,False,False,0.02588845319193514,55.739289280226714
261,OOON,2500,12800,6.1,89.66999999999999,2536.512307250361,0.4077810203020923,4919.958546386535,0.057594544211319355,0.19816502400393446,0.22170754998576753,0.2589615045965155,0.1688433371925207,0.1688433371925207,0.2589615045965155,False,True,False,False,False,False,0.03299163880354486,55.85493244198457
262,OOON,2500,12900,6.05,88.93499999999999,2514.138160687961,0.40858868046834046,5075.955311767836,0.05947439434426687,0.19489443106108223,0.21753808044364709,0.253022203711586,0.163811201709753,0.163811201709753,0.253022203711586,False,True,False,False,False,False,0.0412943672291648,55.96361187291493
263,OOON,2500,13000,6.0,88.19999999999999,2491.6328002645955,0.4093683646560619,5232.515890304492,0.0613666060245928,0.19166406155881505,0.21344501575732033,0.24725221954673918,0.15899854986263004,0.15899854986263004,0.24725221954673918,False,True,False,False,False,False,0.049337388578554936,56.065255691670124
264,OOON,2500,13100,5.935,87.24449999999999,2461.695220762955,0.410178560951398,5409.710532306476,0.0636384947208385,0.1879156657070958,0.20873618655239612,0.24069619340606194,0.15362131666233722,0.15362131666233722,0.24069619340606194,False,True,False,False,False,False,0.058463017630566994,56.05837564564756
265,OOON,2500,13200,5.87,86.289,2431.58067514877,0.4109496673635442,5587.711835984844,0.06593240885376982,0.18421065720824015,0.20411283104913067,0.2343324120989247,0.14848897360450153,0.14848897360450153,0.2343324120989247,False,True,False,False,False,False,0.06730036918725835,56.041338875783936
266,OOON,2500,13300,5.805,85.33349999999999,2401.2912776829494,0.41168109735153713,5766.528763538956,0.0682472788173329,0.18054821636713905,0.1995721067361538,0.22815111202457614,0.1435837094783025,0.1435837094783025,0.22815111202457614,False,True,False,False,False,False,0.07629596741840466,56.01399999285902
267,OOON,2500,13400,5.74,84.378,2370.829195663719,0.4123722323654867,5946.171030182251,0.0705820461042753,0.1769275519152029,0.19511128519204304,0.22214316493622369,0.1388892247232841,0.1388892247232841,0.22214316493622369,False,True,False,False,False,False,0.08907193816946998,55.97620955791557
268,OOON,2500,13500,5.675,83.4225,2340.1966515912486,0.4130224203531541,6126.647783756058,0.07293564371909134,0.17334790011787027,0.19072774395347425,0.2163000344786595,0.13439074587712732,0.13439074587712732,0.2163000344786595,False,True,True,False,False,False,0.1015336100515282,55.927813918765054
269,OOON,2500,13600,5.609999999999999,82.46699999999998,2309.3959254577353,0.4136309741825167,6307.966444336504,0.07530699049328268,0.16980852393071583,0.1864190905612715,0.21061375106783956,0.13007484357263308,0.13007484357263308,0.21061375106783956,False,True,True,False,False,False,0.11369754193537962,55.86865503786436
270,OOON,2500,13700,5.545,81.5115,2278.4293571587814,0.4141971699753928,6490.135340241798,0.07769500301959413,0.16630871220137092,0.18218292671877748,0.20507682660288273,0.1259292393201715,0.1259292393201715,0.20507682660288273,False,True,True,False,False,False,0.12557912175968014,55.79857031099912
271,OOON,2500,13800,5.4799999999999995,80.55599999999998,2247.299349016289,0.4147202453475337,6673.161296708997,0.08009859206323605,0.16284777891422383,0.17801702597529231,0.19968225573064532,0.12194274806420105,0.12194274806420105,0.19968225573064532,False,True,True,False,False,False,0.13751019131563752,55.71739237616638
272,OOON,2500,13900,5.414999999999999,79.60049999999998,2216.0083683924045,0.41519939755103363,6857.050478716124,0.08251665855520754,0.1594250624742737,0.17391925565052935,0.19442348944203589,0.11810512994324962,0.11810512994324962,0.19442348944203589,False,True,True,False,False,False,0.15412706248991148,55.62494891200119
273,OOON,2500,14000,5.35,78.645,2184.558952958724,0.4156337813829784,7041.80924765675,0.08494810633725769,0.15603992521133744,0.16988758304953808,0.18929432485181072,0.11440695867527934,0.11440695867527934,0.18929432485181072,False,True,True,False,False,False,0.17037120821203447,55.52106242503888
274,OOON,2500,14100,5.260999999999999,77.33669999999998,2140.847212134706,0.4160044489840579,7261.789713084096,0.08807208870280019,0.15183313561239048,0.16491560012759943,0.1830381133910629,0.10995679748584575,0.10995679748584575,0.1830381133910629,False,True,True,False,False,False,0.19025635338310148,55.21533295918379
275,OOON,2500,14200,5.172,76.02839999999999,2096.8954516519952,0.41629832431584113,7483.184561636907,0.09122507523296522,0.14766869377830952,0.16002307842189753,0.17694329568350206,0.10568078276365431,0.10568078276365431,0.17694329568350206,False,True,True,False,False,False,0.20968414935263663,54.89104271643894
276,OOON,2500,14300,5.083,74.7201,2052.7086080172344,0.4165125076477968,7706.008013642137,0.09440482359201315,0.1435460565047017,0.15520757451958983,0.17100177437238642,0.10156678762063616,0.10156678762063616,0.17100177437238642,False,True,True,False,False,False,0.22867780698268592,54.54775297577032
277,OOON,2500,14400,4.994,73.4118,2008.2919457908745,0.4166439143584236,7930.274677103124,0.09760907135104159,0.13946471845769962,0.15046678699813323,0.16520605129903387,0.09760349802569991,0.09760349802569991,0.16520605129903387,False,True,True,False,False,False,0.24725894521943342,54.185005444976795
278,OOON,2500,14500,4.904999999999999,72.10349999999998,1963.6510861189192,0.41668926080364554,8155.990751830786,0.10083534871738814,0.13542421283578754,0.1457985505314569,0.15954914643724166,0.09378128008229257,0.09378128008229257,0.15954914643724166,False,True,True,False,False,False,0.26544681011322135,53.80232100015475
279,OOON,2500,14600,4.816,70.7952,1918.7920312246247,0.41664504925859697,8383.165274880093,0.10408122561454007,0.131424111727714,0.14120083389785373,0.15402456307628518,0.0900908320989767,0.0900908320989767,0.15402456307628518,False,True,True,False,False,False,0.2832596591991704,53.39919831876732
280,OOON,2500,14700,4.727,69.4869,1873.7199350999424,0.41650764429212567,8611.804720225906,0.10734418922635845,0.1274639411632614,0.13667173309073186,0.14862624546251763,0.08652380107348766,0.08652380107348766,0.14862624546251763,False,True,True,False,False,False,0.3007142792100015,52.97511239515491
281,OOON,2500,14800,4.638,68.17859999999999,1828.4432963212598,0.4162729558141658,8841.910164591021,0.11062159870121269,0.12354346596765269,0.13220948107148808,0.14334858312828308,0.08307257538011545,0.08307257538011545,0.14334858312828308,False,True,True,False,False,False,0.3178258944524608,52.52951292591533
282,OOON,2500,14900,4.5489999999999995,66.87029999999999,1782.968620041762,0.415936803702829,9073.482447947445,0.11391077822398928,0.11966232349273571,0.12781241972795887,0.13818633696481922,0.07973018643773504,0.07973018643773504,0.13818633696481922,False,True,True,False,False,False,0.33460873337675123,52.06182255096524
283,OOON,2500,15000,4.46,65.562,1737.303593417482,0.41549467497889275,9306.520660664099,0.11720899505847603,0.11582023956116547,0.12347884578818577,0.13313466724625403,0.07649026068940731,0.07649026068940731,0.13313466724625403,False,True,True,False,False,False,0.35107598671498746,51.57143493423482
284,NOOO,3500,8000,9.81,144.207,2236.878113351302,0.41000447568354353,1.384246322807483e-09,0.0012421261645344701,0.27960976416891276,0.5959918467478483,0.9999999999999998,0.999999999987117,0.27960976416891276,0.9999999999999998,False,True,False,True,False,False,1.395991846734965,47.48850180531256
285,NOOO,3500,8100,9.789,143.89829999999998,2236.1164012188224,0.41159576914250723,1.1616432258837088e-09,0.0013004544539081664,0.27606375323689164,0.5859524016558847,0.9999999999986475,0.9999999999995024,0.27606375323689164,0.9999999999995024,False,True,False,True,False,False,1.3859524016540345,48.02069288314937
286,NOOO,3500,8200,9.768,143.5896,2235.266291606797,0.41315748248689205,1.0143602210837798e-09,0.001360183065234699,0.2725934501959509,0.5762315093608533,0.9999999999999997,0.9999999999999998,0.2725934501959509,0.9999999999999998,False,True,False,True,False,False,1.3762315093608528,48.5512721929813
287,NOOO,3500,8300,9.747,143.2809,2234.3293691138524,0.4146903161644209,8.254404244643057e-10,0.0014213008104932666,0.26919630953178947,0.5668137667370214,0.9999999998659166,0.9999999999999999,0.26919630953178947,0.9999999999999999,False,True,False,True,False,False,1.3668137666029379,49.08023589068598
